"Y";"C";"RRR";"AAA";"G";"FFF";"COMMODITY";"TECH_TYPE";"VARIABLE_CATEGORY";"UNITS";"value";"Scenario"
"2020";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-02";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"GH2E"
"2020";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-03";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"GH2E"
"2020";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-04";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"GH2E"
"2020";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-05";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"GH2E"
"2020";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-06";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"GH2E"
"2020";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-07";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"GH2E"
"2020";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-08";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"GH2E"
"2020";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-09";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"GH2E"
"2020";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_NOPMP_MC-10";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1563.1;"GH2E"
"2020";"SWEDEN";"SE2";"SE2A";"GNR_RES_WTR_PMP_MC-01";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";327.487176836619;"GH2E"
"2020";"SWEDEN";"SE2";"SE2_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";4.27;"GH2E"
"2020";"SWEDEN";"SE2";"SE2_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.175;"GH2E"
"2020";"SWEDEN";"SE2";"SE2_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.206495970687897;"GH2E"
"2020";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-01";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2020";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-02";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2020";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-03";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2020";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-04";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2020";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-05";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2020";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-06";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2020";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-07";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2020";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-08";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2020";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-09";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2020";"SWEDEN";"SE3";"SE3A";"GNR_RES_WTR_NOPMP_MC-10";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";283;"GH2E"
"2020";"SWEDEN";"SE3";"SE3_large";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";6.11;"GH2E"
"2020";"SWEDEN";"SE3";"SE3_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";13.365;"GH2E"
"2020";"SWEDEN";"SE3";"SE3_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";1.79;"GH2E"
"2020";"SWEDEN";"SE3";"SE3_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";65.4436197377451;"GH2E"
"2020";"SWEDEN";"SE3";"SE3_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";1.49506043652525;"GH2E"
"2020";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-01";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2020";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-02";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2020";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-03";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2020";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-04";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2020";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-05";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2020";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-06";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2020";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-07";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2020";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-08";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2020";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-09";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2020";"SWEDEN";"SE4";"SE4A";"GNR_RES_WTR_NOPMP_MC-10";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12.3;"GH2E"
"2020";"SWEDEN";"SE4";"SE4_large";"GNR_HS_HEAT_PIT_L-CEN_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";45.4970140875523;"GH2E"
"2020";"SWEDEN";"SE4";"SE4_large";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.6;"GH2E"
"2020";"SWEDEN";"SE4";"SE4_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";9.2425;"GH2E"
"2020";"SWEDEN";"SE4";"SE4_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.33;"GH2E"
"2020";"SWEDEN";"SE4";"SE4_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.464317218538075;"GH2E"
"2020";"UNITED_KINGDOM";"UK";"UK_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";26.884;"GH2E"
"2020";"UNITED_KINGDOM";"UK";"UK_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";30.6499705161378;"GH2E"
"2020";"ESTONIA";"EE";"EE_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.454247592720808;"GH2E"
"2020";"LATVIA";"LV";"LV_Other_DH";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";9.74665477252453;"GH2E"
"2020";"LATVIA";"LV";"LV_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.503738163385092;"GH2E"
"2020";"LITHUANIA";"LT";"LT_VilU";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";9;"GH2E"
"2020";"LITHUANIA";"LT";"LT_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.576818625358596;"GH2E"
"2020";"POLAND";"PL";"PL_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";16.638;"GH2E"
"2020";"POLAND";"PL";"PL_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";10.1334353762672;"GH2E"
"2020";"POLAND";"PL";"PL_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";52.6710713435943;"GH2E"
"2020";"BELGIUM";"BE";"BE_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";11.772;"GH2E"
"2020";"BELGIUM";"BE";"BE_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";6.8031092571706;"GH2E"
"2020";"BELGIUM";"BE";"BE_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";10.7456657075088;"GH2E"
"2020";"FRANCE";"FR";"FR_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";44.85539;"GH2E"
"2020";"FRANCE";"FR";"FR_A";"GNR_HS_HEAT_PIT_L-CEN_E-70_Y-2020";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";17358.6012211697;"GH2E"
"2020";"FRANCE";"FR";"FR_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";3521;"GH2E"
"2020";"FRANCE";"FR";"FR_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";27.9263016261766;"GH2E"
"2020";"ITALY";"IT";"IT_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";4.753;"GH2E"
"2020";"ITALY";"IT";"IT_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";5162;"GH2E"
"2020";"ITALY";"IT";"IT_A";"GNR_RES_WTR_PMP_MC-01";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";4015;"GH2E"
"2020";"ITALY";"IT";"IT_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";24.6868506375401;"GH2E"
"2020";"ITALY";"IT";"IT_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";731.52736562555;"GH2E"
"2020";"SWITZERLAND";"CH";"CH_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";12228;"GH2E"
"2020";"SWITZERLAND";"CH";"CH_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";2.31042326578892;"GH2E"
"2020";"AUSTRIA";"AT";"AT_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";2.38135731342279;"GH2E"
"2020";"CZECH_REPUBLIC";"CZ";"CZ_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";1.172;"GH2E"
"2020";"CZECH_REPUBLIC";"CZ";"CZ_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";7.53;"GH2E"
"2020";"CZECH_REPUBLIC";"CZ";"CZ_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";2.85762877610735;"GH2E"
"2020";"CZECH_REPUBLIC";"CZ";"CZ_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";12.3924529944573;"GH2E"
"2020";"SPAIN";"ES";"ES_A";"GNR_ES_ELEC_BAT-LITHIO-GRID_E-86_Y-2020";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"ENDOGENOUS";"GWh";71.5797280800057;"GH2E"
"2020";"SPAIN";"ES";"ES_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";6.013;"GH2E"
"2020";"SPAIN";"ES";"ES_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";3218.78083333334;"GH2E"
"2020";"SPAIN";"ES";"ES_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";19.6321900432021;"GH2E"
"2020";"PORTUGAL";"PT";"PT_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";2.952;"GH2E"
"2020";"PORTUGAL";"PT";"PT_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";1024.611;"GH2E"
"2020";"PORTUGAL";"PT";"PT_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";4.27272414880502;"GH2E"
"2020";"SLOVAKIA";"SK";"SK_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";0.916;"GH2E"
"2020";"SLOVAKIA";"SK";"SK_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";122.648166666667;"GH2E"
"2020";"SLOVAKIA";"SK";"SK_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";1.45921469418248;"GH2E"
"2020";"HUNGARY";"HU";"HU_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";8.21566666666668;"GH2E"
"2020";"HUNGARY";"HU";"HU_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";2.58402602094814;"GH2E"
"2020";"SLOVENIA";"SI";"SI_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";0.18;"GH2E"
"2020";"SLOVENIA";"SI";"SI_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.557338945694696;"GH2E"
"2020";"CROATIA";"HR";"HR_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";0.281;"GH2E"
"2020";"CROATIA";"HR";"HR_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";423.693666666667;"GH2E"
"2020";"CROATIA";"HR";"HR_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";1.75935700244913;"GH2E"
"2020";"ROMANIA";"RO";"RO_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";994.682500000001;"GH2E"
"2020";"ROMANIA";"RO";"RO_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";5.14778517114374;"GH2E"
"2020";"BULGARIA";"BG";"BG_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";0.864;"GH2E"
"2020";"BULGARIA";"BG";"BG_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";531.084166666667;"GH2E"
"2020";"BULGARIA";"BG";"BG_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";1.86455210923316;"GH2E"
"2020";"GREECE";"GR";"GR_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";0.699;"GH2E"
"2020";"GREECE";"GR";"GR_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";705.080250000001;"GH2E"
"2020";"GREECE";"GR";"GR_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";148.647075488818;"GH2E"
"2020";"GREECE";"GR";"GR_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";4.46820826018826;"GH2E"
"2020";"IRELAND";"IE";"IE_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";0.292;"GH2E"
"2020";"IRELAND";"IE";"IE_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";2.23744784767806;"GH2E"
"2020";"LUXEMBOURG";"LU";"LU_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";3.22758333333334;"GH2E"
"2020";"LUXEMBOURG";"LU";"LU_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.367367899887212;"GH2E"
"2020";"ALBANIA";"AL";"AL_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";491.766333333334;"GH2E"
"2020";"ALBANIA";"AL";"AL_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.16755780975706;"GH2E"
"2020";"MONTENEGRO";"ME";"ME_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";100.3485;"GH2E"
"2020";"MONTENEGRO";"ME";"ME_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.0558526032523532;"GH2E"
"2020";"NORTH_MACEDONIA";"MK";"MK_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.139631508130883;"GH2E"
"2020";"BOSNIA_AND_HERZEGOVINA";"BA";"BA_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";0.44;"GH2E"
"2020";"BOSNIA_AND_HERZEGOVINA";"BA";"BA_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";207.445583333334;"GH2E"
"2020";"BOSNIA_AND_HERZEGOVINA";"BA";"BA_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.344536802793085;"GH2E"
"2020";"SERBIA";"RS";"RS_A";"GNR_ES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";0.639;"GH2E"
"2020";"SERBIA";"RS";"RS_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";138.492666666667;"GH2E"
"2020";"SERBIA";"RS";"RS_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.94240948999285;"GH2E"
"2020";"MALTA";"MT";"MT_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.16755780975706;"GH2E"
"2020";"CYPRUS";"CY";"CY_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.279263016261766;"GH2E"
"2020";"CYPRUS";"CY";"CY_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.638453283611942;"GH2E"
"2025";"NORWAY";"NO1";"NO1_A1";"GNR_RES_WTR_NOPMP_MC-01";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";578.7;"GH2E"
"2025";"NORWAY";"NO1";"NO1_A1";"GNR_RES_WTR_NOPMP_MC-02";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";578.7;"GH2E"
"2025";"NORWAY";"NO1";"NO1_A1";"GNR_RES_WTR_NOPMP_MC-03";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";578.7;"GH2E"
"2025";"NORWAY";"NO1";"NO1_A1";"GNR_RES_WTR_NOPMP_MC-04";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";578.7;"GH2E"
"2025";"NORWAY";"NO1";"NO1_A1";"GNR_RES_WTR_NOPMP_MC-05";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";578.7;"GH2E"
"2025";"NORWAY";"NO1";"NO1_A1";"GNR_RES_WTR_NOPMP_MC-06";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";578.7;"GH2E"
