"Y";"C";"IRRRE";"IRRRI";"VARIABLE_CATEGORY";"UNITS";"value";"Scenario"
"2035";"FRANCE";"FR";"LU";"ENDOGENOUS";"GW";9.97865694805767;"SSGH2E"
"2035";"ITALY";"IT";"FR";"EXOGENOUS";"GW";2.31;"SSGH2E"
"2035";"ITALY";"IT";"FR";"ENDOGENOUS";"GW";3.41087647894638;"SSGH2E"
"2035";"ITALY";"IT";"CH";"EXOGENOUS";"GW";1.91;"SSGH2E"
"2035";"ITALY";"IT";"AT";"EXOGENOUS";"GW";0.235;"SSGH2E"
"2035";"ITALY";"IT";"AT";"ENDOGENOUS";"GW";4.64459249084194;"SSGH2E"
"2035";"ITALY";"IT";"SI";"EXOGENOUS";"GW";1.895;"SSGH2E"
"2035";"ITALY";"IT";"SI";"ENDOGENOUS";"GW";0.294554795006448;"SSGH2E"
"2035";"ITALY";"IT";"HR";"ENDOGENOUS";"GW";0.558900318092288;"SSGH2E"
"2035";"ITALY";"IT";"GR";"EXOGENOUS";"GW";0.5;"SSGH2E"
"2035";"ITALY";"IT";"ME";"EXOGENOUS";"GW";1.8;"SSGH2E"
"2035";"ITALY";"IT";"MT";"EXOGENOUS";"GW";0.2;"SSGH2E"
"2035";"SWITZERLAND";"CH";"DE4-S";"EXOGENOUS";"GW";4.6;"SSGH2E"
"2035";"SWITZERLAND";"CH";"DE4-S";"ENDOGENOUS";"GW";11.718333530142;"SSGH2E"
"2035";"SWITZERLAND";"CH";"FR";"EXOGENOUS";"GW";1.3;"SSGH2E"
"2035";"SWITZERLAND";"CH";"FR";"ENDOGENOUS";"GW";12;"SSGH2E"
"2035";"SWITZERLAND";"CH";"IT";"EXOGENOUS";"GW";4.24;"SSGH2E"
"2035";"SWITZERLAND";"CH";"AT";"EXOGENOUS";"GW";1.2;"SSGH2E"
"2035";"AUSTRIA";"AT";"DE4-S";"EXOGENOUS";"GW";5;"SSGH2E"
"2035";"AUSTRIA";"AT";"IT";"EXOGENOUS";"GW";0.405;"SSGH2E"
"2035";"AUSTRIA";"AT";"IT";"ENDOGENOUS";"GW";4.64459249084194;"SSGH2E"
"2035";"AUSTRIA";"AT";"CH";"EXOGENOUS";"GW";1.2;"SSGH2E"
"2035";"AUSTRIA";"AT";"CZ";"EXOGENOUS";"GW";0.9;"SSGH2E"
"2035";"AUSTRIA";"AT";"CZ";"ENDOGENOUS";"GW";4.73897472718705;"SSGH2E"
"2035";"AUSTRIA";"AT";"HU";"EXOGENOUS";"GW";0.8;"SSGH2E"
"2035";"AUSTRIA";"AT";"SI";"EXOGENOUS";"GW";0.95;"SSGH2E"
"2035";"AUSTRIA";"AT";"SI";"ENDOGENOUS";"GW";2.7894884448479;"SSGH2E"
"2035";"CZECH_REPUBLIC";"CZ";"DE4-E";"EXOGENOUS";"GW";1.05;"SSGH2E"
"2035";"CZECH_REPUBLIC";"CZ";"DE4-E";"ENDOGENOUS";"GW";4.12690437868578;"SSGH2E"
"2035";"CZECH_REPUBLIC";"CZ";"DE4-S";"EXOGENOUS";"GW";1.05;"SSGH2E"
"2035";"CZECH_REPUBLIC";"CZ";"DE4-S";"ENDOGENOUS";"GW";7.96936016174098;"SSGH2E"
"2035";"CZECH_REPUBLIC";"CZ";"PL";"EXOGENOUS";"GW";0.6;"SSGH2E"
"2035";"CZECH_REPUBLIC";"CZ";"PL";"ENDOGENOUS";"GW";12;"SSGH2E"
"2035";"CZECH_REPUBLIC";"CZ";"AT";"EXOGENOUS";"GW";0.8;"SSGH2E"
"2035";"CZECH_REPUBLIC";"CZ";"AT";"ENDOGENOUS";"GW";4.73897472718705;"SSGH2E"
"2035";"CZECH_REPUBLIC";"CZ";"SK";"EXOGENOUS";"GW";1.8;"SSGH2E"
"2035";"CZECH_REPUBLIC";"CZ";"SK";"ENDOGENOUS";"GW";1.9846377639744;"SSGH2E"
"2035";"SPAIN";"ES";"FR";"EXOGENOUS";"GW";4.9;"SSGH2E"
"2035";"SPAIN";"ES";"FR";"ENDOGENOUS";"GW";12;"SSGH2E"
"2035";"SPAIN";"ES";"PT";"EXOGENOUS";"GW";3.6;"SSGH2E"
"2035";"PORTUGAL";"PT";"ES";"EXOGENOUS";"GW";3;"SSGH2E"
"2035";"SLOVAKIA";"SK";"PL";"EXOGENOUS";"GW";0.99;"SSGH2E"
"2035";"SLOVAKIA";"SK";"PL";"ENDOGENOUS";"GW";12;"SSGH2E"
"2035";"SLOVAKIA";"SK";"CZ";"EXOGENOUS";"GW";1.1;"SSGH2E"
"2035";"SLOVAKIA";"SK";"CZ";"ENDOGENOUS";"GW";1.9846377639744;"SSGH2E"
"2035";"SLOVAKIA";"SK";"HU";"EXOGENOUS";"GW";2.35;"SSGH2E"
"2035";"SLOVAKIA";"SK";"HU";"ENDOGENOUS";"GW";11.0298478210794;"SSGH2E"
"2035";"HUNGARY";"HU";"AT";"EXOGENOUS";"GW";0.8;"SSGH2E"
"2035";"HUNGARY";"HU";"SK";"EXOGENOUS";"GW";3.85;"SSGH2E"
"2035";"HUNGARY";"HU";"SK";"ENDOGENOUS";"GW";11.0298478210794;"SSGH2E"
"2035";"HUNGARY";"HU";"SI";"EXOGENOUS";"GW";2.4;"SSGH2E"
"2035";"HUNGARY";"HU";"HR";"EXOGENOUS";"GW";2;"SSGH2E"
"2035";"HUNGARY";"HU";"RO";"EXOGENOUS";"GW";1.335;"SSGH2E"
"2035";"HUNGARY";"HU";"RO";"ENDOGENOUS";"GW";2.92180945743374;"SSGH2E"
"2035";"HUNGARY";"HU";"RS";"EXOGENOUS";"GW";0.6;"SSGH2E"
"2035";"HUNGARY";"HU";"RS";"ENDOGENOUS";"GW";2.19280296388331;"SSGH2E"
"2035";"SLOVENIA";"SI";"IT";"EXOGENOUS";"GW";1.76;"SSGH2E"
"2035";"SLOVENIA";"SI";"IT";"ENDOGENOUS";"GW";0.294554795006448;"SSGH2E"
"2035";"SLOVENIA";"SI";"AT";"EXOGENOUS";"GW";0.95;"SSGH2E"
"2035";"SLOVENIA";"SI";"AT";"ENDOGENOUS";"GW";2.7894884448479;"SSGH2E"
"2035";"SLOVENIA";"SI";"HU";"EXOGENOUS";"GW";2.4;"SSGH2E"
"2035";"SLOVENIA";"SI";"HR";"EXOGENOUS";"GW";2.55;"SSGH2E"
"2035";"SLOVENIA";"SI";"HR";"ENDOGENOUS";"GW";2.02253192797048;"SSGH2E"
"2035";"CROATIA";"HR";"IT";"ENDOGENOUS";"GW";0.558900318092288;"SSGH2E"
"2035";"CROATIA";"HR";"HU";"EXOGENOUS";"GW";2;"SSGH2E"
"2035";"CROATIA";"HR";"SI";"EXOGENOUS";"GW";1.5;"SSGH2E"
"2035";"CROATIA";"HR";"SI";"ENDOGENOUS";"GW";2.02253192797048;"SSGH2E"
"2035";"CROATIA";"HR";"BA";"EXOGENOUS";"GW";0.7;"SSGH2E"
"2035";"CROATIA";"HR";"BA";"ENDOGENOUS";"GW";0.735417718209357;"SSGH2E"
"2035";"CROATIA";"HR";"RS";"EXOGENOUS";"GW";0.6;"SSGH2E"
"2035";"ROMANIA";"RO";"HU";"EXOGENOUS";"GW";1.717;"SSGH2E"
"2035";"ROMANIA";"RO";"HU";"ENDOGENOUS";"GW";2.92180945743374;"SSGH2E"
"2035";"ROMANIA";"RO";"BG";"EXOGENOUS";"GW";0.3;"SSGH2E"
"2035";"ROMANIA";"RO";"BG";"ENDOGENOUS";"GW";0.270771413195418;"SSGH2E"
"2035";"ROMANIA";"RO";"RS";"EXOGENOUS";"GW";1.844;"SSGH2E"
"2035";"BULGARIA";"BG";"RO";"EXOGENOUS";"GW";0.3;"SSGH2E"
"2035";"BULGARIA";"BG";"RO";"ENDOGENOUS";"GW";0.270771413195418;"SSGH2E"
"2035";"BULGARIA";"BG";"GR";"EXOGENOUS";"GW";1.95;"SSGH2E"
"2035";"BULGARIA";"BG";"MK";"EXOGENOUS";"GW";0.4;"SSGH2E"
"2035";"BULGARIA";"BG";"RS";"EXOGENOUS";"GW";0.5;"SSGH2E"
"2035";"BULGARIA";"BG";"RS";"ENDOGENOUS";"GW";2.44377808534029;"SSGH2E"
"2035";"GREECE";"GR";"IT";"EXOGENOUS";"GW";0.5;"SSGH2E"
"2035";"GREECE";"GR";"BG";"EXOGENOUS";"GW";1.2;"SSGH2E"
"2035";"GREECE";"GR";"AL";"EXOGENOUS";"GW";0.25;"SSGH2E"
"2035";"GREECE";"GR";"AL";"ENDOGENOUS";"GW";0.37104463357499;"SSGH2E"
"2035";"GREECE";"GR";"MK";"EXOGENOUS";"GW";1.1;"SSGH2E"
"2035";"GREECE";"GR";"CY";"EXOGENOUS";"GW";2;"SSGH2E"
"2035";"IRELAND";"IE";"UK";"EXOGENOUS";"GW";1.4;"SSGH2E"
"2035";"IRELAND";"IE";"UK";"ENDOGENOUS";"GW";12;"SSGH2E"
"2035";"LUXEMBOURG";"LU";"DE4-W";"EXOGENOUS";"GW";2.3;"SSGH2E"
"2035";"LUXEMBOURG";"LU";"DE4-W";"ENDOGENOUS";"GW";12;"SSGH2E"
"2035";"LUXEMBOURG";"LU";"BE";"EXOGENOUS";"GW";0.18;"SSGH2E"
"2035";"LUXEMBOURG";"LU";"BE";"ENDOGENOUS";"GW";4.3988210920123;"SSGH2E"
"2035";"LUXEMBOURG";"LU";"FR";"ENDOGENOUS";"GW";9.97865694805767;"SSGH2E"
"2035";"ALBANIA";"AL";"GR";"EXOGENOUS";"GW";0.25;"SSGH2E"
"2035";"ALBANIA";"AL";"GR";"ENDOGENOUS";"GW";0.37104463357499;"SSGH2E"
"2035";"ALBANIA";"AL";"ME";"EXOGENOUS";"GW";0.35;"SSGH2E"
"2035";"ALBANIA";"AL";"ME";"ENDOGENOUS";"GW";0.761013140746334;"SSGH2E"
"2035";"ALBANIA";"AL";"MK";"EXOGENOUS";"GW";0.5;"SSGH2E"
"2035";"ALBANIA";"AL";"RS";"EXOGENOUS";"GW";0.65;"SSGH2E"
"2035";"MONTENEGRO";"ME";"IT";"EXOGENOUS";"GW";1.8;"SSGH2E"
"2035";"MONTENEGRO";"ME";"AL";"EXOGENOUS";"GW";0.35;"SSGH2E"
"2035";"MONTENEGRO";"ME";"AL";"ENDOGENOUS";"GW";0.761013140746334;"SSGH2E"
"2035";"MONTENEGRO";"ME";"BA";"EXOGENOUS";"GW";0.4;"SSGH2E"
"2035";"MONTENEGRO";"ME";"RS";"EXOGENOUS";"GW";0.52;"SSGH2E"
"2035";"MONTENEGRO";"ME";"RS";"ENDOGENOUS";"GW";1.19000895958058;"SSGH2E"
"2035";"NORTH_MACEDONIA";"MK";"BG";"EXOGENOUS";"GW";0.1;"SSGH2E"
"2035";"NORTH_MACEDONIA";"MK";"GR";"EXOGENOUS";"GW";0.85;"SSGH2E"
"2035";"NORTH_MACEDONIA";"MK";"AL";"EXOGENOUS";"GW";0.5;"SSGH2E"
"2035";"NORTH_MACEDONIA";"MK";"RS";"EXOGENOUS";"GW";0.65;"SSGH2E"
"2035";"NORTH_MACEDONIA";"MK";"RS";"ENDOGENOUS";"GW";0.152032610067625;"SSGH2E"
"2035";"BOSNIA_AND_HERZEGOVINA";"BA";"HR";"EXOGENOUS";"GW";0.75;"SSGH2E"
"2035";"BOSNIA_AND_HERZEGOVINA";"BA";"HR";"ENDOGENOUS";"GW";0.735417718209357;"SSGH2E"
"2035";"BOSNIA_AND_HERZEGOVINA";"BA";"ME";"EXOGENOUS";"GW";0.5;"SSGH2E"
"2035";"BOSNIA_AND_HERZEGOVINA";"BA";"RS";"EXOGENOUS";"GW";1.3;"SSGH2E"
"2035";"SERBIA";"RS";"HU";"EXOGENOUS";"GW";0.6;"SSGH2E"
"2035";"SERBIA";"RS";"HU";"ENDOGENOUS";"GW";2.19280296388331;"SSGH2E"
"2035";"SERBIA";"RS";"HR";"EXOGENOUS";"GW";0.6;"SSGH2E"
"2035";"SERBIA";"RS";"RO";"EXOGENOUS";"GW";1.4;"SSGH2E"
"2035";"SERBIA";"RS";"BG";"EXOGENOUS";"GW";0.2;"SSGH2E"
"2035";"SERBIA";"RS";"BG";"ENDOGENOUS";"GW";2.44377808534029;"SSGH2E"
"2035";"SERBIA";"RS";"AL";"EXOGENOUS";"GW";0.5;"SSGH2E"
"2035";"SERBIA";"RS";"ME";"EXOGENOUS";"GW";1;"SSGH2E"
"2035";"SERBIA";"RS";"ME";"ENDOGENOUS";"GW";1.19000895958058;"SSGH2E"
"2035";"SERBIA";"RS";"MK";"EXOGENOUS";"GW";0.8;"SSGH2E"
"2035";"SERBIA";"RS";"MK";"ENDOGENOUS";"GW";0.152032610067625;"SSGH2E"
"2035";"SERBIA";"RS";"BA";"EXOGENOUS";"GW";1.55;"SSGH2E"
"2035";"MALTA";"MT";"IT";"EXOGENOUS";"GW";0.2;"SSGH2E"
"2035";"CYPRUS";"CY";"GR";"EXOGENOUS";"GW";2;"SSGH2E"
"2040";"NORWAY";"NO1";"NO2";"EXOGENOUS";"GW";2.2;"SSGH2E"
"2040";"NORWAY";"NO1";"NO3";"EXOGENOUS";"GW";0.5;"SSGH2E"
"2040";"NORWAY";"NO1";"NO3";"ENDOGENOUS";"GW";0.148954590542392;"SSGH2E"
"2040";"NORWAY";"NO1";"NO5";"EXOGENOUS";"GW";0.6;"SSGH2E"
"2040";"NORWAY";"NO1";"SE3";"EXOGENOUS";"GW";2.145;"SSGH2E"
"2040";"NORWAY";"NO2";"DK1";"EXOGENOUS";"GW";1.632;"SSGH2E"
"2040";"NORWAY";"NO2";"DK1";"ENDOGENOUS";"GW";1.67310578164915;"SSGH2E"
"2040";"NORWAY";"NO2";"DE4-N";"EXOGENOUS";"GW";1.4;"SSGH2E"
"2040";"NORWAY";"NO2";"DE4-N";"ENDOGENOUS";"GW";4.60116196908892;"SSGH2E"
"2040";"NORWAY";"NO2";"NL";"EXOGENOUS";"GW";0.7;"SSGH2E"
"2040";"NORWAY";"NO2";"NO1";"EXOGENOUS";"GW";3.5;"SSGH2E"
"2040";"NORWAY";"NO2";"NO5";"EXOGENOUS";"GW";1.5;"SSGH2E"
"2040";"NORWAY";"NO2";"UK";"EXOGENOUS";"GW";1.4;"SSGH2E"
"2040";"NORWAY";"NO2";"UK";"ENDOGENOUS";"GW";6.28067864837374;"SSGH2E"
"2040";"NORWAY";"NO3";"NO1";"EXOGENOUS";"GW";0.5;"SSGH2E"
"2040";"NORWAY";"NO3";"NO1";"ENDOGENOUS";"GW";0.148954590542392;"SSGH2E"
"2040";"NORWAY";"NO3";"NO4";"EXOGENOUS";"GW";0.4;"SSGH2E"
"2040";"NORWAY";"NO3";"NO5";"EXOGENOUS";"GW";0.9;"SSGH2E"
"2040";"NORWAY";"NO3";"SE2";"EXOGENOUS";"GW";0.6;"SSGH2E"
"2040";"NORWAY";"NO4";"FIN";"ENDOGENOUS";"GW";2.69507573056664;"SSGH2E"
"2040";"NORWAY";"NO4";"NO3";"EXOGENOUS";"GW";1.2;"SSGH2E"
"2040";"NORWAY";"NO4";"SE1";"EXOGENOUS";"GW";0.7;"SSGH2E"
"2040";"NORWAY";"NO4";"SE2";"EXOGENOUS";"GW";0.25;"SSGH2E"
"2040";"NORWAY";"NO5";"NO1";"EXOGENOUS";"GW";3.9;"SSGH2E"
"2040";"NORWAY";"NO5";"NO2";"EXOGENOUS";"GW";1.6;"SSGH2E"
"2040";"NORWAY";"NO5";"NO3";"EXOGENOUS";"GW";0.9;"SSGH2E"
"2040";"NORWAY";"NO5";"UK";"EXOGENOUS";"GW";1.4;"SSGH2E"
"2040";"DENMARK";"DK1";"DK2";"EXOGENOUS";"GW";0.59;"SSGH2E"
"2040";"DENMARK";"DK1";"DK2";"ENDOGENOUS";"GW";0.286237875752529;"SSGH2E"
"2040";"DENMARK";"DK1";"DE4-N";"EXOGENOUS";"GW";3.02;"SSGH2E"
"2040";"DENMARK";"DK1";"NL";"EXOGENOUS";"GW";0.7;"SSGH2E"
"2040";"DENMARK";"DK1";"NL";"ENDOGENOUS";"GW";0.252147884716205;"SSGH2E"
"2040";"DENMARK";"DK1";"NO2";"EXOGENOUS";"GW";1.632;"SSGH2E"
"2040";"DENMARK";"DK1";"NO2";"ENDOGENOUS";"GW";1.67310578164915;"SSGH2E"
"2040";"DENMARK";"DK1";"SE3";"EXOGENOUS";"GW";0.74;"SSGH2E"
"2040";"DENMARK";"DK1";"SE3";"ENDOGENOUS";"GW";3.11235215547287;"SSGH2E"
"2040";"DENMARK";"DK1";"UK";"EXOGENOUS";"GW";1.4;"SSGH2E"
"2040";"DENMARK";"DK2";"DK1";"EXOGENOUS";"GW";0.6;"SSGH2E"
"2040";"DENMARK";"DK2";"DK1";"ENDOGENOUS";"GW";0.286237875752529;"SSGH2E"
"2040";"DENMARK";"DK2";"DE4-E";"EXOGENOUS";"GW";0.985;"SSGH2E"
"2040";"DENMARK";"DK2";"DE4-E";"ENDOGENOUS";"GW";0.717837461732026;"SSGH2E"
"2040";"DENMARK";"DK2";"SE4";"EXOGENOUS";"GW";1.7;"SSGH2E"
"2040";"DENMARK";"DK2";"SE4";"ENDOGENOUS";"GW";0.456934838613428;"SSGH2E"
"2040";"FINLAND";"FIN";"NO4";"ENDOGENOUS";"GW";2.69507573056664;"SSGH2E"
"2040";"FINLAND";"FIN";"SE1";"EXOGENOUS";"GW";2;"SSGH2E"
"2040";"FINLAND";"FIN";"SE3";"EXOGENOUS";"GW";1.2;"SSGH2E"
"2040";"FINLAND";"FIN";"EE";"EXOGENOUS";"GW";1.016;"SSGH2E"
"2040";"FINLAND";"FIN";"EE";"ENDOGENOUS";"GW";1.21167097740504;"SSGH2E"
"2040";"GERMANY";"DE4-E";"DK2";"EXOGENOUS";"GW";1;"SSGH2E"
"2040";"GERMANY";"DE4-E";"DK2";"ENDOGENOUS";"GW";0.717837461732026;"SSGH2E"
"2040";"GERMANY";"DE4-E";"DE4-N";"EXOGENOUS";"GW";3.01;"SSGH2E"
"2040";"GERMANY";"DE4-E";"DE4-S";"EXOGENOUS";"GW";3.01;"SSGH2E"
"2040";"GERMANY";"DE4-E";"DE4-S";"ENDOGENOUS";"GW";1.15784441029516;"SSGH2E"
"2040";"GERMANY";"DE4-E";"DE4-W";"EXOGENOUS";"GW";6.02;"SSGH2E"
"2040";"GERMANY";"DE4-E";"SE4";"EXOGENOUS";"GW";0.7;"SSGH2E"
"2040";"GERMANY";"DE4-E";"SE4";"ENDOGENOUS";"GW";0.336552356627005;"SSGH2E"
"2040";"GERMANY";"DE4-E";"PL";"EXOGENOUS";"GW";2;"SSGH2E"
"2040";"GERMANY";"DE4-E";"CZ";"EXOGENOUS";"GW";0.75;"SSGH2E"
"2040";"GERMANY";"DE4-E";"CZ";"ENDOGENOUS";"GW";10.1218115983785;"SSGH2E"
"2040";"GERMANY";"DE4-N";"DK1";"EXOGENOUS";"GW";3;"SSGH2E"
"2040";"GERMANY";"DE4-N";"DE4-E";"EXOGENOUS";"GW";3.01;"SSGH2E"
"2040";"GERMANY";"DE4-N";"DE4-W";"EXOGENOUS";"GW";8.634;"SSGH2E"
"2040";"GERMANY";"DE4-N";"NO2";"EXOGENOUS";"GW";1.4;"SSGH2E"
"2040";"GERMANY";"DE4-N";"NO2";"ENDOGENOUS";"GW";4.60116196908892;"SSGH2E"
"2040";"GERMANY";"DE4-N";"SE4";"EXOGENOUS";"GW";0.6;"SSGH2E"
"2040";"GERMANY";"DE4-S";"DE4-E";"EXOGENOUS";"GW";3.01;"SSGH2E"
"2040";"GERMANY";"DE4-S";"DE4-E";"ENDOGENOUS";"GW";1.15784441029516;"SSGH2E"
"2040";"GERMANY";"DE4-S";"DE4-W";"EXOGENOUS";"GW";14.416;"SSGH2E"
"2040";"GERMANY";"DE4-S";"DE4-W";"ENDOGENOUS";"GW";8.65606965272471;"SSGH2E"
"2040";"GERMANY";"DE4-S";"BE";"ENDOGENOUS";"GW";7.50878741913451;"SSGH2E"
"2040";"GERMANY";"DE4-S";"FR";"EXOGENOUS";"GW";4.5;"SSGH2E"
"2040";"GERMANY";"DE4-S";"FR";"ENDOGENOUS";"GW";2.45396980664883;"SSGH2E"
"2040";"GERMANY";"DE4-S";"CH";"EXOGENOUS";"GW";2.7;"SSGH2E"
"2040";"GERMANY";"DE4-S";"CH";"ENDOGENOUS";"GW";12;"SSGH2E"
"2040";"GERMANY";"DE4-S";"AT";"EXOGENOUS";"GW";5;"SSGH2E"
"2040";"GERMANY";"DE4-S";"CZ";"EXOGENOUS";"GW";0.75;"SSGH2E"
"2040";"GERMANY";"DE4-S";"CZ";"ENDOGENOUS";"GW";10.1560216631818;"SSGH2E"
"2040";"GERMANY";"DE4-W";"DE4-E";"EXOGENOUS";"GW";6.02;"SSGH2E"
"2040";"GERMANY";"DE4-W";"DE4-N";"EXOGENOUS";"GW";8.634;"SSGH2E"
"2040";"GERMANY";"DE4-W";"DE4-S";"EXOGENOUS";"GW";14.416;"SSGH2E"
"2040";"GERMANY";"DE4-W";"DE4-S";"ENDOGENOUS";"GW";8.65606965272471;"SSGH2E"
"2040";"GERMANY";"DE4-W";"NL";"EXOGENOUS";"GW";5;"SSGH2E"
"2040";"GERMANY";"DE4-W";"UK";"EXOGENOUS";"GW";1.4;"SSGH2E"
"2040";"GERMANY";"DE4-W";"BE";"EXOGENOUS";"GW";1;"SSGH2E"
"2040";"GERMANY";"DE4-W";"LU";"EXOGENOUS";"GW";2.3;"SSGH2E"
"2040";"GERMANY";"DE4-W";"LU";"ENDOGENOUS";"GW";12;"SSGH2E"
"2040";"NETHERLANDS";"NL";"DK1";"EXOGENOUS";"GW";0.7;"SSGH2E"
"2040";"NETHERLANDS";"NL";"DK1";"ENDOGENOUS";"GW";0.252147884716205;"SSGH2E"
"2040";"NETHERLANDS";"NL";"DE4-W";"EXOGENOUS";"GW";5;"SSGH2E"
"2040";"NETHERLANDS";"NL";"NO2";"EXOGENOUS";"GW";0.7;"SSGH2E"
"2040";"NETHERLANDS";"NL";"UK";"EXOGENOUS";"GW";1;"SSGH2E"
"2040";"NETHERLANDS";"NL";"UK";"ENDOGENOUS";"GW";2.77598267952727;"SSGH2E"
"2040";"NETHERLANDS";"NL";"BE";"EXOGENOUS";"GW";3.4;"SSGH2E"
"2040";"SWEDEN";"SE1";"FIN";"EXOGENOUS";"GW";2;"SSGH2E"
"2040";"SWEDEN";"SE1";"NO4";"EXOGENOUS";"GW";0.6;"SSGH2E"
"2040";"SWEDEN";"SE1";"SE2";"EXOGENOUS";"GW";3.3;"SSGH2E"
"2040";"SWEDEN";"SE2";"NO3";"EXOGENOUS";"GW";1;"SSGH2E"
"2040";"SWEDEN";"SE2";"NO4";"EXOGENOUS";"GW";0.3;"SSGH2E"
"2040";"SWEDEN";"SE2";"SE1";"EXOGENOUS";"GW";3.3;"SSGH2E"
"2040";"SWEDEN";"SE2";"SE3";"EXOGENOUS";"GW";7.8;"SSGH2E"
"2040";"SWEDEN";"SE2";"SE3";"ENDOGENOUS";"GW";0.811607952068779;"SSGH2E"
"2040";"SWEDEN";"SE3";"DK1";"EXOGENOUS";"GW";0.68;"SSGH2E"
"2040";"SWEDEN";"SE3";"DK1";"ENDOGENOUS";"GW";3.11235215547287;"SSGH2E"
"2040";"SWEDEN";"SE3";"FIN";"EXOGENOUS";"GW";1.2;"SSGH2E"
"2040";"SWEDEN";"SE3";"NO1";"EXOGENOUS";"GW";2.095;"SSGH2E"
"2040";"SWEDEN";"SE3";"SE2";"EXOGENOUS";"GW";7.8;"SSGH2E"
"2040";"SWEDEN";"SE3";"SE2";"ENDOGENOUS";"GW";0.811607952068779;"SSGH2E"
"2040";"SWEDEN";"SE3";"SE4";"EXOGENOUS";"GW";7.2;"SSGH2E"
"2040";"SWEDEN";"SE3";"EE";"ENDOGENOUS";"GW";0.288136389781986;"SSGH2E"
"2040";"SWEDEN";"SE3";"LV";"ENDOGENOUS";"GW";0.579607783841239;"SSGH2E"
"2040";"SWEDEN";"SE4";"DK2";"EXOGENOUS";"GW";1.3;"SSGH2E"
"2040";"SWEDEN";"SE4";"DK2";"ENDOGENOUS";"GW";0.456934838613428;"SSGH2E"
"2040";"SWEDEN";"SE4";"DE4-E";"EXOGENOUS";"GW";0.7;"SSGH2E"
"2040";"SWEDEN";"SE4";"DE4-E";"ENDOGENOUS";"GW";0.336552356627005;"SSGH2E"
"2040";"SWEDEN";"SE4";"DE4-N";"EXOGENOUS";"GW";0.6;"SSGH2E"
"2040";"SWEDEN";"SE4";"SE3";"EXOGENOUS";"GW";3.6;"SSGH2E"
"2040";"SWEDEN";"SE4";"LT";"EXOGENOUS";"GW";0.7;"SSGH2E"
"2040";"SWEDEN";"SE4";"PL";"EXOGENOUS";"GW";0.6;"SSGH2E"
"2040";"SWEDEN";"SE4";"PL";"ENDOGENOUS";"GW";1.43926134095266;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"DK1";"EXOGENOUS";"GW";1.4;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"DE4-W";"EXOGENOUS";"GW";1.4;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"NL";"EXOGENOUS";"GW";1;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"NL";"ENDOGENOUS";"GW";2.77598267952727;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"NO2";"EXOGENOUS";"GW";1.4;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"NO2";"ENDOGENOUS";"GW";6.28067864837374;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"NO5";"EXOGENOUS";"GW";1.4;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"BE";"EXOGENOUS";"GW";1;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"BE";"ENDOGENOUS";"GW";12;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"FR";"EXOGENOUS";"GW";6.8;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"FR";"ENDOGENOUS";"GW";12;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"IE";"EXOGENOUS";"GW";1.45;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"IE";"ENDOGENOUS";"GW";12;"SSGH2E"
"2040";"ESTONIA";"EE";"FIN";"EXOGENOUS";"GW";1.016;"SSGH2E"
"2040";"ESTONIA";"EE";"FIN";"ENDOGENOUS";"GW";1.21167097740504;"SSGH2E"
"2040";"ESTONIA";"EE";"SE3";"ENDOGENOUS";"GW";0.288136389781986;"SSGH2E"
"2040";"ESTONIA";"EE";"LV";"EXOGENOUS";"GW";1.4;"SSGH2E"
"2040";"ESTONIA";"EE";"LV";"ENDOGENOUS";"GW";0.484180350993556;"SSGH2E"
"2040";"LATVIA";"LV";"SE3";"ENDOGENOUS";"GW";0.579607783841239;"SSGH2E"
"2040";"LATVIA";"LV";"EE";"EXOGENOUS";"GW";1.379;"SSGH2E"
"2040";"LATVIA";"LV";"EE";"ENDOGENOUS";"GW";0.484180350993556;"SSGH2E"
"2040";"LATVIA";"LV";"LT";"EXOGENOUS";"GW";1.5;"SSGH2E"
"2040";"LATVIA";"LV";"LT";"ENDOGENOUS";"GW";2.11633377119202;"SSGH2E"
"2040";"LITHUANIA";"LT";"SE4";"EXOGENOUS";"GW";0.7;"SSGH2E"
"2040";"LITHUANIA";"LT";"LV";"EXOGENOUS";"GW";1.2;"SSGH2E"
"2040";"LITHUANIA";"LT";"LV";"ENDOGENOUS";"GW";2.11633377119202;"SSGH2E"
"2040";"LITHUANIA";"LT";"PL";"EXOGENOUS";"GW";1;"SSGH2E"
"2040";"LITHUANIA";"LT";"PL";"ENDOGENOUS";"GW";5.17951889730228;"SSGH2E"
"2040";"POLAND";"PL";"DE4-E";"EXOGENOUS";"GW";3;"SSGH2E"
