"Y";"C";"RRR";"AAA";"G";"FFF";"TECH_TYPE";"UNITS";"value";"Scenario"
"2040";"POLAND";"PL";"PL_IND-MT-NODH";"GNR_IND-BO_NGAS_E-94_MS-20-MW_Y-2030";"NATGAS";"BOILERS";"kton";0.269280509961807;"SSGH2E"
"2040";"POLAND";"PL";"PL_IND-MT-DH";"GNR_IND-BO_NGAS_E-93_MS-20-MW_Y-2020";"NATGAS";"BOILERS";"kton";9.61679049155344;"SSGH2E"
"2040";"POLAND";"PL";"PL_IND-MT-DH";"GNR_IND-BO_NGAS_E-94_MS-20-MW_Y-2030";"NATGAS";"BOILERS";"kton";5.97863547260258;"SSGH2E"
"2040";"POLAND";"PL";"PL_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";16.4994634486825;"SSGH2E"
"2040";"POLAND";"PL";"PL_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.213572367918885;"SSGH2E"
"2040";"POLAND";"PL";"PL_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";3.48595522993776;"SSGH2E"
"2040";"POLAND";"PL";"PL_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2040";"NATGAS";"BOILERS";"kton";493.945067783252;"SSGH2E"
"2040";"BELGIUM";"BE";"BE_A";"GNR_CC_NGAS_EXT_E-59_LS-100-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";2159.2477613581;"SSGH2E"
"2040";"BELGIUM";"BE";"BE_A";"GNR_CC_NGASCCS_CND_E-61_LS-100-MW_Y-2030";"NATGAS";"CONDENSING";"kton";626.302549125183;"SSGH2E"
"2040";"BELGIUM";"BE";"BE_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.758490730676679;"SSGH2E"
"2040";"BELGIUM";"BE";"BE_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.338248321368525;"SSGH2E"
"2040";"BELGIUM";"BE";"BE_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";0.227472172100447;"SSGH2E"
"2040";"BELGIUM";"BE";"BE_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";4.80019689799964;"SSGH2E"
"2040";"BELGIUM";"BE";"BE_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";5.14369516260249;"SSGH2E"
"2040";"BELGIUM";"BE";"BE_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";769.10403676927;"SSGH2E"
"2040";"BELGIUM";"BE";"BE_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2040";"NATGAS";"BOILERS";"kton";207.889462429125;"SSGH2E"
"2040";"FRANCE";"FR";"FR_A";"GNR_CC_NGAS_EXT_E-59_LS-100-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";923.599969569998;"SSGH2E"
"2040";"FRANCE";"FR";"FR_A";"GNR_ST_NGASCCS_EXT_E-47_LS-400-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";52.9548615064995;"SSGH2E"
"2040";"FRANCE";"FR";"FR_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";12.1210372084051;"SSGH2E"
"2040";"FRANCE";"FR";"FR_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.498162260627707;"SSGH2E"
"2040";"FRANCE";"FR";"FR_IND-MT-DH";"GNR_BO_COAL_E-80";"COAL";"BOILERS";"kton";0.100652088865199;"SSGH2E"
"2040";"FRANCE";"FR";"FR_IND-MT-DH";"GNR_IND-BO_NGAS_E-94_MS-20-MW_Y-2030";"NATGAS";"BOILERS";"kton";2.05337865127278;"SSGH2E"
"2040";"FRANCE";"FR";"FR_IND-MT-DH";"GNR_IND-BO_NGAS_E-95_MS-20-MW_Y-2040";"NATGAS";"BOILERS";"kton";0.106358664301753;"SSGH2E"
"2040";"FRANCE";"FR";"FR_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";0.117879879019436;"SSGH2E"
"2040";"FRANCE";"FR";"FR_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";10.5058875153315;"SSGH2E"
"2040";"FRANCE";"FR";"FR_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";33.2855289193473;"SSGH2E"
"2040";"FRANCE";"FR";"FR_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";3934.53448040234;"SSGH2E"
"2040";"FRANCE";"FR";"FR_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2040";"NATGAS";"BOILERS";"kton";1423.90247810189;"SSGH2E"
"2040";"ITALY";"IT";"IT_A";"GNR_CC_NGAS_EXT_E-59_LS-100-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";2115.67237240334;"SSGH2E"
"2040";"ITALY";"IT";"IT_A";"GNR_CC_NGASCCS_CND_E-59_LS-100-MW_Y-2020";"NATGAS";"CONDENSING";"kton";242.451752333908;"SSGH2E"
"2040";"ITALY";"IT";"IT_A";"GNR_CC_NGASCCS_CND_E-61_LS-100-MW_Y-2030";"NATGAS";"CONDENSING";"kton";794.003441012276;"SSGH2E"
"2040";"ITALY";"IT";"IT_A";"GNR_CC_NGASCCS_CND_E-62_LS-100-MW_Y-2040";"NATGAS";"CONDENSING";"kton";1063.04043966638;"SSGH2E"
"2040";"ITALY";"IT";"IT_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-47_Y-2020";"NATGAS";"CHP-BACK-PRESSURE";"kton";915.943469675662;"SSGH2E"
"2040";"ITALY";"IT";"IT_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";16.4834807109629;"SSGH2E"
"2040";"ITALY";"IT";"IT_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";14.3481077335122;"SSGH2E"
"2040";"ITALY";"IT";"IT_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";0.104205813053182;"SSGH2E"
"2040";"ITALY";"IT";"IT_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";9.28720456355303;"SSGH2E"
"2040";"ITALY";"IT";"IT_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";88.2732226941094;"SSGH2E"
"2040";"ITALY";"IT";"IT_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW_Y-2020";"NATGAS";"BOILERS";"kton";649.1356877056;"SSGH2E"
"2040";"ITALY";"IT";"IT_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";4015.34563873839;"SSGH2E"
"2040";"ITALY";"IT";"IT_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2040";"NATGAS";"BOILERS";"kton";2048.82241296192;"SSGH2E"
"2040";"SWITZERLAND";"CH";"CH_A";"GNR_CC_NGAS_EXT_E-59_LS-100-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";498.970049229252;"SSGH2E"
"2040";"SWITZERLAND";"CH";"CH_IND-MT-DH";"GNR_IND-BO_NGAS_E-93_MS-20-MW_Y-2020";"NATGAS";"BOILERS";"kton";2.63330521227555;"SSGH2E"
"2040";"SWITZERLAND";"CH";"CH_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";1.68780802047536;"SSGH2E"
"2040";"SWITZERLAND";"CH";"CH_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.55326486978238;"SSGH2E"
"2040";"SWITZERLAND";"CH";"CH_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";3.76187766629959;"SSGH2E"
"2040";"SWITZERLAND";"CH";"CH_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.0486944998855057;"SSGH2E"
"2040";"SWITZERLAND";"CH";"CH_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";0.794797792425807;"SSGH2E"
"2040";"SWITZERLAND";"CH";"CH_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";510.276234483862;"SSGH2E"
"2040";"SWITZERLAND";"CH";"CH_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2040";"NATGAS";"BOILERS";"kton";69.1947824720956;"SSGH2E"
"2040";"AUSTRIA";"AT";"AT_A";"GNR_CC_NGAS_BP_E-53";"NATGAS";"CHP-BACK-PRESSURE";"kton";351.852983122251;"SSGH2E"
"2040";"AUSTRIA";"AT";"AT_A";"GNR_CC_NGAS_EXT_E-59_LS-100-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";383.379014211753;"SSGH2E"
"2040";"AUSTRIA";"AT";"AT_A";"GNR_ENG_NGAS_BP_E-47_Y-2020";"NATGAS";"CHP-BACK-PRESSURE";"kton";3.01241293120188;"SSGH2E"
"2040";"AUSTRIA";"AT";"AT_A";"GNR_ST_NGASCCS_EXT_E-47_LS-400-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";197.825989863087;"SSGH2E"
"2040";"AUSTRIA";"AT";"AT_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";5.20425170837761;"SSGH2E"
"2040";"AUSTRIA";"AT";"AT_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.891343994379159;"SSGH2E"
"2040";"AUSTRIA";"AT";"AT_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";3.87737391044037;"SSGH2E"
"2040";"AUSTRIA";"AT";"AT_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.0501895064609379;"SSGH2E"
"2040";"AUSTRIA";"AT";"AT_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";0.819199479035371;"SSGH2E"
"2040";"AUSTRIA";"AT";"AT_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW_Y-2020";"NATGAS";"BOILERS";"kton";4.53054575002826;"SSGH2E"
"2040";"AUSTRIA";"AT";"AT_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";575.407781229146;"SSGH2E"
"2040";"AUSTRIA";"AT";"AT_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2040";"NATGAS";"BOILERS";"kton";48.1607076202186;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"CZ_A";"GNR_CC_NGAS_EXT_E-59_LS-100-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";57.7670104707965;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"CZ_A";"GNR_CC_NGASCCS_CND_E-59_LS-100-MW_Y-2020";"NATGAS";"CONDENSING";"kton";220.452509971728;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"CZ_A";"GNR_CC_NGASCCS_CND_E-61_LS-100-MW_Y-2030";"NATGAS";"CONDENSING";"kton";118.921565294446;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"CZ_A";"GNR_CC_NGASCCS_EXT_E-61_LS-100-MW_Y-2030";"NATGAS";"CHP-EXTRACTION";"kton";505.981699248954;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"CZ_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-47_Y-2020";"NATGAS";"CHP-BACK-PRESSURE";"kton";68.4247741141036;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"CZ_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";1.75184080916136;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"CZ_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";1.89205626378102;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"CZ_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";4.65284869252845;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"CZ_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.0602274077531254;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"CZ_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";0.983039374842442;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"CZ_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW_Y-2020";"NATGAS";"BOILERS";"kton";10.329899483065;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"CZ_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";319.473205870954;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"CZ_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2040";"NATGAS";"BOILERS";"kton";347.286931386411;"SSGH2E"
"2040";"SPAIN";"ES";"ES_A";"GNR_CC_NGAS_EXT_E-59_LS-100-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";774.423060452936;"SSGH2E"
"2040";"SPAIN";"ES";"ES_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";10.6300933091238;"SSGH2E"
"2040";"SPAIN";"ES";"ES_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";0.0828695549506643;"SSGH2E"
"2040";"SPAIN";"ES";"ES_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";7.38563892327804;"SSGH2E"
"2040";"SPAIN";"ES";"ES_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";23.3997268303013;"SSGH2E"
"2040";"SPAIN";"ES";"ES_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";253.290560473318;"SSGH2E"
"2040";"SPAIN";"ES";"ES_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2040";"NATGAS";"BOILERS";"kton";2004.89491054744;"SSGH2E"
"2040";"PORTUGAL";"PT";"PT_IND-MT-DH";"GNR_ENG_NGAS_BP_E-47_Y-2020";"NATGAS";"CHP-BACK-PRESSURE";"kton";0.108127562581861;"SSGH2E"
"2040";"PORTUGAL";"PT";"PT_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.108232747370454;"SSGH2E"
"2040";"PORTUGAL";"PT";"PT_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.0613266079536826;"SSGH2E"
"2040";"PORTUGAL";"PT";"PT_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";0.0180356214899738;"SSGH2E"
"2040";"PORTUGAL";"PT";"PT_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";1.60740078984572;"SSGH2E"
"2040";"PORTUGAL";"PT";"PT_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";5.09268592466017;"SSGH2E"
"2040";"PORTUGAL";"PT";"PT_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2040";"NATGAS";"BOILERS";"kton";266.87604065311;"SSGH2E"
"2040";"SLOVAKIA";"SK";"SK_A";"GNR_ST_NGASCCS_EXT_E-47_LS-400-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";58.0966330169702;"SSGH2E"
"2040";"SLOVAKIA";"SK";"SK_IND-MT-NODH";"GNR_BO_FUELOIL_E-80";"FUELOIL";"BOILERS";"kton";0.0235051968747667;"SSGH2E"
"2040";"SLOVAKIA";"SK";"SK_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-47_Y-2020";"NATGAS";"CHP-BACK-PRESSURE";"kton";100.525505509461;"SSGH2E"
"2040";"SLOVAKIA";"SK";"SK_IND-MT-NODH";"GNR_IND-BO_NGAS_E-93_MS-20-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.889081925229956;"SSGH2E"
"2040";"SLOVAKIA";"SK";"SK_IND-MT-NODH";"GNR_IND-BO_NGAS_E-94_MS-20-MW_Y-2030";"NATGAS";"BOILERS";"kton";0.41462861833719;"SSGH2E"
"2040";"SLOVAKIA";"SK";"SK_IND-MT-NODH";"GNR_IND-BO_NGAS_E-95_MS-20-MW_Y-2040";"NATGAS";"BOILERS";"kton";2.66498055492711;"SSGH2E"
"2040";"SLOVAKIA";"SK";"SK_IND-MT-DH";"GNR_BO_FUELOIL_E-80";"FUELOIL";"BOILERS";"kton";0.000231072560312377;"SSGH2E"
"2040";"SLOVAKIA";"SK";"SK_IND-MT-DH";"GNR_IND-BO_NGAS_E-93_MS-20-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.238045019021668;"SSGH2E"
"2040";"SLOVAKIA";"SK";"SK_IND-MT-DH";"GNR_IND-BO_NGAS_E-95_MS-20-MW_Y-2040";"NATGAS";"BOILERS";"kton";0.00121736937996248;"SSGH2E"
"2040";"SLOVAKIA";"SK";"SK_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";28.9310619896813;"SSGH2E"
"2040";"SLOVAKIA";"SK";"SK_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";1.945204808271;"SSGH2E"
"2040";"SLOVAKIA";"SK";"SK_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";2.37592273661028;"SSGH2E"
"2040";"SLOVAKIA";"SK";"SK_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.0307544209803194;"SSGH2E"
"2040";"SLOVAKIA";"SK";"SK_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";0.501977553111034;"SSGH2E"
"2040";"SLOVAKIA";"SK";"SK_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";96.8489006394723;"SSGH2E"
"2040";"SLOVAKIA";"SK";"SK_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2040";"NATGAS";"BOILERS";"kton";94.9100089004429;"SSGH2E"
"2040";"HUNGARY";"HU";"HU_A";"GNR_CC_NGASCCS_CND_E-59_LS-100-MW_Y-2020";"NATGAS";"CONDENSING";"kton";97.9389783296284;"SSGH2E"
"2040";"HUNGARY";"HU";"HU_A";"GNR_CC_NGASCCS_CND_E-61_LS-100-MW_Y-2030";"NATGAS";"CONDENSING";"kton";166.133249832349;"SSGH2E"
"2040";"HUNGARY";"HU";"HU_A";"GNR_CC_NGASCCS_EXT_E-59_LS-100-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";176.179620952879;"SSGH2E"
"2040";"HUNGARY";"HU";"HU_A";"GNR_CC_NGASCCS_EXT_E-61_LS-100-MW_Y-2030";"NATGAS";"CHP-EXTRACTION";"kton";122.492836369408;"SSGH2E"
"2040";"HUNGARY";"HU";"HU_A";"GNR_ENG_NGAS_BP_E-47_Y-2020";"NATGAS";"CHP-BACK-PRESSURE";"kton";16.1012857299435;"SSGH2E"
"2040";"HUNGARY";"HU";"HU_A";"GNR_ST_NGASCCS_EXT_E-47_LS-400-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";36.2822500617784;"SSGH2E"
"2040";"HUNGARY";"HU";"HU_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-47_Y-2020";"NATGAS";"CHP-BACK-PRESSURE";"kton";135.474077644164;"SSGH2E"
"2040";"HUNGARY";"HU";"HU_IND-MT-DH";"GNR_BO_FUELOIL_E-80";"FUELOIL";"BOILERS";"kton";0.0105209633511841;"SSGH2E"
"2040";"HUNGARY";"HU";"HU_IND-MT-DH";"GNR_IND-BO_NGAS_E-95_MS-20-MW_Y-2040";"NATGAS";"BOILERS";"kton";0.483337115800401;"SSGH2E"
"2040";"HUNGARY";"HU";"HU_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";39.5087637350054;"SSGH2E"
"2040";"HUNGARY";"HU";"HU_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";3.94731328949784;"SSGH2E"
"2040";"HUNGARY";"HU";"HU_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";4.20736317941403;"SSGH2E"
"2040";"HUNGARY";"HU";"HU_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.0544609538193154;"SSGH2E"
"2040";"HUNGARY";"HU";"HU_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";5.33351150180477;"SSGH2E"
"2040";"HUNGARY";"HU";"HU_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW_Y-2020";"NATGAS";"BOILERS";"kton";122.833387778144;"SSGH2E"
"2040";"HUNGARY";"HU";"HU_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";240.702039761593;"SSGH2E"
"2040";"HUNGARY";"HU";"HU_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2040";"NATGAS";"BOILERS";"kton";256.807451716158;"SSGH2E"
"2040";"SLOVENIA";"SI";"SI_A";"GNR_CC_NGAS_EXT_E-59_LS-100-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";252.812784524975;"SSGH2E"
"2040";"SLOVENIA";"SI";"SI_A";"GNR_CC_NGASCCS_CND_E-61_LS-100-MW_Y-2030";"NATGAS";"CONDENSING";"kton";10.080449854301;"SSGH2E"
"2040";"SLOVENIA";"SI";"SI_A";"GNR_CC_NGASCCS_EXT_E-61_LS-100-MW_Y-2030";"NATGAS";"CHP-EXTRACTION";"kton";112.786070435541;"SSGH2E"
"2040";"SLOVENIA";"SI";"SI_A";"GNR_STEAM-REFORMING-CCS_E-70_Y-2020";"NATGAS";"STEAMREFORMING";"kton";0.158381232265644;"SSGH2E"
"2040";"SLOVENIA";"SI";"SI_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-47_Y-2020";"NATGAS";"CHP-BACK-PRESSURE";"kton";109.297027720471;"SSGH2E"
"2040";"SLOVENIA";"SI";"SI_IND-MT-DH";"GNR_ENG_NGAS_BP_E-47_Y-2020";"NATGAS";"CHP-BACK-PRESSURE";"kton";8.0665557872597;"SSGH2E"
"2040";"SLOVENIA";"SI";"SI_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";6.3540125905123;"SSGH2E"
"2040";"SLOVENIA";"SI";"SI_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.793358152471164;"SSGH2E"
"2040";"SLOVENIA";"SI";"SI_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";0.907470489677536;"SSGH2E"
"2040";"SLOVENIA";"SI";"SI_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.0117464802355387;"SSGH2E"
"2040";"SLOVENIA";"SI";"SI_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";0.191727537646576;"SSGH2E"
"2040";"SLOVENIA";"SI";"SI_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW_Y-2020";"NATGAS";"BOILERS";"kton";1.18719759923318;"SSGH2E"
"2040";"SLOVENIA";"SI";"SI_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";65.9941256105436;"SSGH2E"
"2040";"SLOVENIA";"SI";"SI_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2040";"NATGAS";"BOILERS";"kton";18.9158262177842;"SSGH2E"
"2040";"CROATIA";"HR";"HR_A";"GNR_CC_NGASCCS_EXT_E-59_LS-100-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";25.9421814207356;"SSGH2E"
"2040";"CROATIA";"HR";"HR_A";"GNR_CC_NGASCCS_EXT_E-61_LS-100-MW_Y-2030";"NATGAS";"CHP-EXTRACTION";"kton";0.733017659634176;"SSGH2E"
"2040";"CROATIA";"HR";"HR_IND-MT-DH";"GNR_IND-BO_NGAS_E-93_MS-20-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.538212794218734;"SSGH2E"
"2040";"CROATIA";"HR";"HR_IND-MT-DH";"GNR_ST_NGAS_BP_E-7_MS-15-MW_Y-2020";"NATGAS";"CHP-BACK-PRESSURE";"kton";0.175793273975633;"SSGH2E"
"2040";"CROATIA";"HR";"HR_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";1.94936277031058;"SSGH2E"
"2040";"CROATIA";"HR";"HR_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.425013320201696;"SSGH2E"
"2040";"CROATIA";"HR";"HR_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";0.00742643237822449;"SSGH2E"
