"Y";"C";"RRR";"AAA";"G";"FFF";"COMMODITY";"TECH_TYPE";"UNITS";"value";"Scenario"
"2050";"BELGIUM";"BE";"BE_VRE-ONS_SP277-HH100_RG3";"GNR_WT-SP277-HH100_ONS_LS_L-RG3_Y-2050";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.285396842938649;"H2E"
"2050";"FRANCE";"FR";"FR_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";-4.65661287307739e-15;"H2E"
"2050";"FRANCE";"FR";"FR_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";1.07071066351448;"H2E"
"2050";"FRANCE";"FR";"FR_Offshore";"GNR_WT_WIND_OFF";"WIND";"ELECTRICITY";"WIND-OFF";"TWh";1.21855936630187;"H2E"
"2050";"FRANCE";"FR";"FR_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";1.52062578232783;"H2E"
"2050";"FRANCE";"FR";"FR_VRE-ONS_RG2_20-30";"GNR_PV_SUN_LS-8-MW_RG2_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";2.10182924923045;"H2E"
"2050";"FRANCE";"FR";"FR_VRE-ONS_RG2_30-40";"GNR_PV_SUN_LS-8-MW_RG2_Y-2030";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";3.90090047551188;"H2E"
"2050";"FRANCE";"FR";"FR_VRE-ONS_RG1_40-50";"GNR_PV_SUN_LS-8-MW_RG1_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";1.32650612321627;"H2E"
"2050";"FRANCE";"FR";"FR_VRE-ONS_RG3_40-50";"GNR_PV_SUN_LS-8-MW_RG3_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";1.79925329112309;"H2E"
"2050";"FRANCE";"FR";"FR_VRE-ONS_RG1_50";"GNR_PV_SUN_LS-8-MW_RG1_Y-2050";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.453866732181091;"H2E"
"2050";"FRANCE";"FR";"FR_VRE-ONS_RG3_50";"GNR_PV_SUN_LS-8-MW_RG3_Y-2050";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";-1.60173385665985e-14;"H2E"
"2050";"FRANCE";"FR";"FR_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2040";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.631825268335849;"H2E"
"2050";"FRANCE";"FR";"FR_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2050";"WIND";"ELECTRICITY";"WIND-ON";"TWh";1.56896399337109;"H2E"
"2050";"FRANCE";"FR";"FR_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2030";"WIND";"ELECTRICITY";"WIND-ON";"TWh";7.82822752516034;"H2E"
"2050";"FRANCE";"FR";"FR_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2040";"WIND";"ELECTRICITY";"WIND-ON";"TWh";1.40941636752765;"H2E"
"2050";"FRANCE";"FR";"FR_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2050";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.46277515601096;"H2E"
"2050";"ITALY";"IT";"IT_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";-1.60944000588121;"H2E"
"2050";"ITALY";"IT";"IT_A";"GNR_RES_WTR_PMP_MC-01";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";1.60944000588121;"H2E"
"2050";"ITALY";"IT";"IT_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";3.53098764479436;"H2E"
"2050";"ITALY";"IT";"IT_VRE-OFF1_RG2_30-40";"IT-OFF1_WT_WIND_OFF_L-RG2_Y-2030";"WIND";"ELECTRICITY";"WIND-OFF";"TWh";4.36720369962536;"H2E"
"2050";"ITALY";"IT";"IT_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";3.45580606957278;"H2E"
"2050";"ITALY";"IT";"IT_VRE-ONS_RG1_30-40";"GNR_PV_SUN_LS-8-MW_RG1_Y-2030";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";3.87189504610328;"H2E"
"2050";"ITALY";"IT";"IT_VRE-ONS_RG1_40-50";"GNR_PV_SUN_LS-8-MW_RG1_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";3.03049527005074;"H2E"
"2050";"ITALY";"IT";"IT_VRE-ONS_RG2_20-30";"GNR_PV_SUN_LS-8-MW_RG2_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";2.21495245339861;"H2E"
"2050";"ITALY";"IT";"IT_VRE-ONS_RG2_30-40";"GNR_PV_SUN_LS-8-MW_RG2_Y-2030";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.930301117671148;"H2E"
"2050";"ITALY";"IT";"IT_VRE-ONS_RG3_40-50";"GNR_PV_SUN_LS-8-MW_RG3_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";-4.39270841923189e-15;"H2E"
"2050";"ITALY";"IT";"IT_VRE-ONS_RG3_50";"GNR_PV_SUN_LS-8-MW_RG3_Y-2050";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";3.25527596098016;"H2E"
"2050";"ITALY";"IT";"IT_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2030";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.74904037464628;"H2E"
"2050";"ITALY";"IT";"IT_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2040";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.74904037464628;"H2E"
"2050";"ITALY";"IT";"IT_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2050";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.348214150904823;"H2E"
"2050";"ITALY";"IT";"IT_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2040";"WIND";"ELECTRICITY";"WIND-ON";"TWh";3.47065096054446;"H2E"
"2050";"SWITZERLAND";"CH";"CH_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";-5.12227416038513e-15;"H2E"
"2050";"SWITZERLAND";"CH";"CH_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";0.577887758118581;"H2E"
"2050";"SWITZERLAND";"CH";"CH_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";1.19753056542916;"H2E"
"2050";"SWITZERLAND";"CH";"CH_VRE-ONS_RG1_30-40";"GNR_PV_SUN_LS-8-MW_RG1_Y-2030";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.155685626603887;"H2E"
"2050";"SWITZERLAND";"CH";"CH_VRE-ONS_RG1_40-50";"GNR_PV_SUN_LS-8-MW_RG1_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.141221225589175;"H2E"
"2050";"SWITZERLAND";"CH";"CH_VRE-ONS_RG2_40-50";"GNR_PV_SUN_LS-8-MW_RG2_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.854110952232465;"H2E"
"2050";"SWITZERLAND";"CH";"CH_VRE-ONS_RG2_50";"GNR_PV_SUN_LS-8-MW_RG2_Y-2050";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";1.62975229464367;"H2E"
"2050";"AUSTRIA";"AT";"AT_A";"GNR_RES_WTR_PMP_MC-01";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";9.31322574615478e-16;"H2E"
"2050";"AUSTRIA";"AT";"AT_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";0.537083052152873;"H2E"
"2050";"AUSTRIA";"AT";"AT_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";5.11378225092196e-16;"H2E"
"2050";"AUSTRIA";"AT";"AT_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.0393128448089846;"H2E"
"2050";"AUSTRIA";"AT";"AT_VRE-ONS_RG1_30-40";"GNR_PV_SUN_LS-8-MW_RG1_Y-2030";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.076218822273534;"H2E"
"2050";"AUSTRIA";"AT";"AT_VRE-ONS_RG1_40-50";"GNR_PV_SUN_LS-8-MW_RG1_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.0517165230064255;"H2E"
"2050";"AUSTRIA";"AT";"AT_VRE-ONS_RG2_40-50";"GNR_PV_SUN_LS-8-MW_RG2_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";1.39711243713774;"H2E"
"2050";"AUSTRIA";"AT";"AT_VRE-ONS_RG2_50";"GNR_PV_SUN_LS-8-MW_RG2_Y-2050";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.512806192150684;"H2E"
"2050";"AUSTRIA";"AT";"AT_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2030";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.120402339885168;"H2E"
"2050";"AUSTRIA";"AT";"AT_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2040";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.105012550328301;"H2E"
"2050";"AUSTRIA";"AT";"AT_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2050";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0240070257071973;"H2E"
"2050";"AUSTRIA";"AT";"AT_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2030";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.159308454509622;"H2E"
"2050";"AUSTRIA";"AT";"AT_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2040";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.134659430491927;"H2E"
"2050";"AUSTRIA";"AT";"AT_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2050";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.284718351422995;"H2E"
"2050";"CZECH_REPUBLIC";"CZ";"CZ_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";-2.91038304567337e-17;"H2E"
"2050";"CZECH_REPUBLIC";"CZ";"CZ_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";-3.82862630488034e-16;"H2E"
"2050";"CZECH_REPUBLIC";"CZ";"CZ_VRE-ONS_RG1_30-40";"GNR_PV_SUN_LS-8-MW_RG1_Y-2030";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";7.32658378410633e-17;"H2E"
"2050";"CZECH_REPUBLIC";"CZ";"CZ_VRE-ONS_RG1_40-50";"GNR_PV_SUN_LS-8-MW_RG1_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";-1.71007652483013e-17;"H2E"
"2050";"CZECH_REPUBLIC";"CZ";"CZ_VRE-ONS_RG2_20-30";"GNR_PV_SUN_LS-8-MW_RG2_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.00223471798479289;"H2E"
"2050";"CZECH_REPUBLIC";"CZ";"CZ_VRE-ONS_RG2_30-40";"GNR_PV_SUN_LS-8-MW_RG2_Y-2030";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.160525384477001;"H2E"
"2050";"CZECH_REPUBLIC";"CZ";"CZ_VRE-ONS_RG2_50";"GNR_PV_SUN_LS-8-MW_RG2_Y-2050";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";7.58431095704282e-16;"H2E"
"2050";"CZECH_REPUBLIC";"CZ";"CZ_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2030";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0091678322569389;"H2E"
"2050";"CZECH_REPUBLIC";"CZ";"CZ_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2040";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00716921726396962;"H2E"
"2050";"CZECH_REPUBLIC";"CZ";"CZ_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2050";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.270706013904069;"H2E"
"2050";"CZECH_REPUBLIC";"CZ";"CZ_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2030";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0146809745963426;"H2E"
"2050";"CZECH_REPUBLIC";"CZ";"CZ_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2040";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0112564862175035;"H2E"
"2050";"CZECH_REPUBLIC";"CZ";"CZ_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2050";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.80373722914268;"H2E"
"2050";"SPAIN";"ES";"ES_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";4.65661287307739e-16;"H2E"
"2050";"SPAIN";"ES";"ES_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";0.429673451101757;"H2E"
"2050";"SPAIN";"ES";"ES_VRE-OFF1_RG2_40-50";"ES-OFF1_WT_WIND_OFF_L-RG2_Y-2040";"WIND";"ELECTRICITY";"WIND-OFF";"TWh";1.73734964375392;"H2E"
"2050";"SPAIN";"ES";"ES_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.810877299268863;"H2E"
"2050";"SPAIN";"ES";"ES_VRE-ONS_RG1_30-40";"GNR_PV_SUN_LS-8-MW_RG1_Y-2030";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.183815268023837;"H2E"
"2050";"SPAIN";"ES";"ES_VRE-ONS_RG1_40-50";"GNR_PV_SUN_LS-8-MW_RG1_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.702041443932065;"H2E"
"2050";"SPAIN";"ES";"ES_VRE-ONS_RG2_20-30";"GNR_PV_SUN_LS-8-MW_RG2_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.17868779243884;"H2E"
"2050";"SPAIN";"ES";"ES_VRE-ONS_RG2_30-40";"GNR_PV_SUN_LS-8-MW_RG2_Y-2030";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";1.27957640959485;"H2E"
"2050";"SPAIN";"ES";"ES_VRE-ONS_RG2_40-50";"GNR_PV_SUN_LS-8-MW_RG2_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.723501500935477;"H2E"
"2050";"SPAIN";"ES";"ES_VRE-ONS_RG3_40-50";"GNR_PV_SUN_LS-8-MW_RG3_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.507092568853779;"H2E"
"2050";"SPAIN";"ES";"ES_VRE-ONS_RG3_50";"GNR_PV_SUN_LS-8-MW_RG3_Y-2050";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";2.33413288697193e-15;"H2E"
"2050";"SPAIN";"ES";"ES_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2030";"WIND";"ELECTRICITY";"WIND-ON";"TWh";14.0578084934404;"H2E"
"2050";"SPAIN";"ES";"ES_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2040";"WIND";"ELECTRICITY";"WIND-ON";"TWh";2.96579923339426;"H2E"
"2050";"PORTUGAL";"PT";"PT_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";-6.98491930961609e-16;"H2E"
"2050";"PORTUGAL";"PT";"PT_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";0.123661421197633;"H2E"
"2050";"PORTUGAL";"PT";"PT_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";6.8040625176238e-17;"H2E"
"2050";"PORTUGAL";"PT";"PT_VRE-OFF1_RG2_40-50";"PT-OFF1_WT_WIND_OFF_L-RG2_Y-2040";"WIND";"ELECTRICITY";"WIND-OFF";"TWh";1.54190933797908;"H2E"
"2050";"PORTUGAL";"PT";"PT_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.435172409237459;"H2E"
"2050";"PORTUGAL";"PT";"PT_VRE-ONS_RG1_30-40";"GNR_PV_SUN_LS-8-MW_RG1_Y-2030";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.265334141816136;"H2E"
"2050";"PORTUGAL";"PT";"PT_VRE-ONS_RG1_40-50";"GNR_PV_SUN_LS-8-MW_RG1_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.109427504956431;"H2E"
"2050";"PORTUGAL";"PT";"PT_VRE-ONS_RG2_30-40";"GNR_PV_SUN_LS-8-MW_RG2_Y-2030";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.269194228720654;"H2E"
"2050";"PORTUGAL";"PT";"PT_VRE-ONS_RG2_40-50";"GNR_PV_SUN_LS-8-MW_RG2_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.148849852658029;"H2E"
"2050";"PORTUGAL";"PT";"PT_VRE-ONS_RG2_50";"GNR_PV_SUN_LS-8-MW_RG2_Y-2050";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";-7.6604944609926e-16;"H2E"
"2050";"PORTUGAL";"PT";"PT_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2040";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.550598322303154;"H2E"
"2050";"SLOVAKIA";"SK";"SK_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";1.30967237055302e-16;"H2E"
"2050";"SLOVAKIA";"SK";"SK_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";0.0531607379801045;"H2E"
"2050";"SLOVAKIA";"SK";"SK_A";"GNR_SH_SUN_LS_Y-2020";"SUN";"HEAT";"SOLAR-HEATING";"TWh";1.02726160911004e-17;"H2E"
"2050";"SLOVAKIA";"SK";"SK_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.185690711678699;"H2E"
"2050";"SLOVAKIA";"SK";"SK_VRE-ONS_RG1_30-40";"GNR_PV_SUN_LS-8-MW_RG1_Y-2030";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.23404762299132;"H2E"
"2050";"SLOVAKIA";"SK";"SK_VRE-ONS_RG1_40-50";"GNR_PV_SUN_LS-8-MW_RG1_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.10671937898674;"H2E"
"2050";"SLOVAKIA";"SK";"SK_VRE-ONS_RG2_40-50";"GNR_PV_SUN_LS-8-MW_RG2_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";1.10774056594209e-15;"H2E"
"2050";"SLOVAKIA";"SK";"SK_VRE-ONS_RG2_50";"GNR_PV_SUN_LS-8-MW_RG2_Y-2050";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";4.12647138681166e-16;"H2E"
"2050";"SLOVAKIA";"SK";"SK_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2030";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.000205879199291551;"H2E"
"2050";"SLOVAKIA";"SK";"SK_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2040";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.000185742977639133;"H2E"
"2050";"SLOVAKIA";"SK";"SK_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2050";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0857028844272829;"H2E"
"2050";"SLOVAKIA";"SK";"SK_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2030";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00015639531863635;"H2E"
"2050";"SLOVAKIA";"SK";"SK_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2040";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.000420773555849567;"H2E"
"2050";"SLOVAKIA";"SK";"SK_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2050";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.241114036567321;"H2E"
"2050";"HUNGARY";"HU";"HU_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";-4.54747350886464e-18;"H2E"
"2050";"HUNGARY";"HU";"HU_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";0.000432754767854567;"H2E"
"2050";"HUNGARY";"HU";"HU_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.297677389586329;"H2E"
"2050";"HUNGARY";"HU";"HU_VRE-ONS_RG1_30-40";"GNR_PV_SUN_LS-8-MW_RG1_Y-2030";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";-1.32738105229624e-15;"H2E"
"2050";"HUNGARY";"HU";"HU_VRE-ONS_RG1_40-50";"GNR_PV_SUN_LS-8-MW_RG1_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.0190068615597953;"H2E"
"2050";"HUNGARY";"HU";"HU_VRE-ONS_RG2_40-50";"GNR_PV_SUN_LS-8-MW_RG2_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";-2.87755833050518e-15;"H2E"
"2050";"HUNGARY";"HU";"HU_VRE-ONS_RG2_50";"GNR_PV_SUN_LS-8-MW_RG2_Y-2050";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";-8.96057811283768e-16;"H2E"
"2050";"HUNGARY";"HU";"HU_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2030";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0035793375104618;"H2E"
"2050";"HUNGARY";"HU";"HU_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2040";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0134256431447084;"H2E"
"2050";"HUNGARY";"HU";"HU_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2030";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.02885469816863;"H2E"
"2050";"HUNGARY";"HU";"HU_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2040";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0259934220935477;"H2E"
"2050";"HUNGARY";"HU";"HU_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2050";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00781110742998055;"H2E"
"2050";"SLOVENIA";"SI";"SI_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";0.0244056115272298;"H2E"
"2050";"SLOVENIA";"SI";"SI_VRE-ONS_RG1_30-40";"GNR_PV_SUN_LS-8-MW_RG1_Y-2030";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.00256083061458319;"H2E"
"2050";"SLOVENIA";"SI";"SI_VRE-ONS_RG1_40-50";"GNR_PV_SUN_LS-8-MW_RG1_Y-2040";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";7.80576991932236e-17;"H2E"
"2050";"SLOVENIA";"SI";"SI_VRE-ONS_RG1_50";"GNR_PV_SUN_LS-8-MW_RG1_Y-2050";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";-1.0835887742644e-16;"H2E"
"2050";"SLOVENIA";"SI";"SI_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2030";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.000236133458903636;"H2E"
"2050";"SLOVENIA";"SI";"SI_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2040";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.000228240910941022;"H2E"
"2050";"SLOVENIA";"SI";"SI_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2050";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0281550805264556;"H2E"
"2050";"SLOVENIA";"SI";"SI_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2040";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0777352172697503;"H2E"
"2050";"CROATIA";"HR";"HR_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";1.74622982740402e-16;"H2E"
"2050";"CROATIA";"HR";"HR_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";0.0502883931524443;"H2E"
"2050";"CROATIA";"HR";"HR_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.471493709612106;"H2E"
"2050";"CROATIA";"HR";"HR_VRE-ONS_RG1_30-40";"GNR_PV_SUN_LS-8-MW_RG1_Y-2030";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.00621128571517783;"H2E"
